Frame,Object_Type,Confidence,Tracking_ID,x1,y1,x2,y2,License_Plate_Detected,Plate_Confidence,mx1,my1,mx2,my2,Plate_Text
6,Person,0.7382368,0,118.84765,281.17712,216.28345,472.76926,,,,,,
6,Car,0.7345973,2,1135.407,310.13135,1211.398,366.8853,,,,,,
6,Car,0.57691646,2,1363.0475,323.82486,1396.7659,356.99048,,,,,,
6,Car,0.5670382,2,1344.0217,322.06732,1383.4886,352.99768,,,,,,
6,Car,0.49567854,2,1386.2352,325.87454,1435.0782,361.88864,,,,,,
6,Car,0.49309355,2,1251.6403,319.12714,1286.0677,345.4175,,,,,,
6,Car,0.45872402,2,1303.3086,319.6895,1345.4675,348.65735,,,,,,
6,Car,0.45211428,2,1428.9397,323.45535,1510.8234,379.90833,,,,,,
6,Car,0.45126712,2,1463.395,323.84238,1513.586,380.83844,,,,,,
6,Car,0.41089922,2,1388.1837,324.18314,1444.8226,370.54874,,,,,,
6,Car,0.35027456,2,1428.3488,324.5141,1476.2594,377.00494,,,,,,
6,Car,0.30105406,2,1141.7815,309.67154,1221.4485,354.09634,,,,,,
7,Car,0.88819635,2,1714.1503,345.18134,1919.4313,546.9262,,,,,,
7,Person,0.8011802,0,239.15561,247.84659,329.57565,477.52643,,,,,,
7,Person,0.78240687,0,127.49936,282.32272,224.42555,473.40097,,,,,,
7,Car,0.759195,2,1132.9149,310.1547,1210.6875,368.43176,,,,,,
7,Car,0.575811,2,1364.0201,323.61176,1396.5594,356.93375,,,,,,
7,Car,0.5667398,2,1343.9459,321.78555,1382.0157,352.6739,,,,,,
7,Car,0.5090924,2,1251.3373,319.65024,1286.5286,345.48917,,,,,,
7,Car,0.50278646,2,1386.0983,325.63083,1435.7065,361.91098,,,,,,
7,Car,0.45633534,2,1303.1521,319.83173,1345.6538,348.64108,,,,,,
7,Car,0.44314256,2,1466.924,323.98618,1513.4998,380.73203,,,,,,
7,Car,0.43164024,2,1429.1199,323.7524,1510.2601,379.88928,,,,,,
7,Car,0.4235252,2,1388.1763,324.15796,1444.4384,370.12878,,,,,,
7,Car,0.3472598,2,1428.6145,324.6254,1475.1779,377.12146,,,,,,
7,Car,0.28348935,2,1180.8297,310.86505,1230.9153,353.8927,,,,,,
7,Car,0.27994803,2,1209.8408,321.15115,1252.1125,342.6467,,,,,,
8,Car,0.895812,2,1696.5287,345.36404,1919.0502,545.7486,,,,,,
8,Person,0.79702806,0,244.24663,246.11359,329.19775,480.4727,,,,,,
8,Car,0.76936543,2,1129.6659,310.4675,1210.708,369.72034,,,,,,
8,Person,0.7456939,0,132.93326,283.1381,222.95544,475.0338,,,,,,
8,Car,0.5722112,2,1363.0082,323.70807,1396.6577,357.02234,,,,,,
8,Car,0.56791097,2,1343.9667,321.97205,1383.386,352.93216,,,,,,
8,Car,0.5578552,2,1251.2065,319.83887,1288.0487,345.7971,,,,,,
8,Car,0.4976845,2,1386.3169,325.63733,1435.8707,362.00183,,,,,,
8,Car,0.46896884,2,1303.4568,319.84918,1345.4279,348.41995,,,,,,
8,Car,0.43632385,2,1428.9307,323.68896,1510.785,379.8718,,,,,,
8,Car,0.42876527,2,1465.8966,324.08978,1513.5674,380.75235,,,,,,
8,Car,0.42723757,2,1388.2468,324.1379,1445.1644,370.4485,,,,,,
8,Car,0.34870178,2,1428.2384,324.58548,1475.3547,376.89487,,,,,,
8,Car,0.3111519,2,1208.298,321.5465,1252.2284,342.9421,,,,,,
8,Car,0.29638067,2,1198.7915,313.83463,1242.0168,352.37677,,,,,,
9,Car,0.9074876,2,1678.6776,346.34888,1919.4796,536.78644,,,,,,
9,Car,0.7868693,2,1127.677,310.7541,1210.7417,370.2195,,,,,,
9,Person,0.78123224,0,245.32402,247.18044,327.34433,478.86652,,,,,,
9,Person,0.7508594,0,135.34428,288.18713,224.38092,475.3752,,,,,,
9,Car,0.57086194,2,1250.8945,320.15808,1289.6959,345.8966,,,,,,
9,Car,0.570254,2,1362.3899,323.67538,1396.7588,356.83896,,,,,,
9,Car,0.56760377,2,1343.8958,321.94696,1383.0569,352.70914,,,,,,
9,Car,0.47946838,2,1385.988,325.75317,1436.0958,362.04248,,,,,,
9,Car,0.45426995,2,1303.5994,319.78723,1345.1467,348.18735,,,,,,
9,Car,0.4318372,2,1428.559,323.61127,1510.2793,379.8608,,,,,,
9,Car,0.41807637,2,1464.1743,324.0391,1513.4952,380.74283,,,,,,
9,Car,0.40643382,2,1387.9951,324.18036,1446.9369,370.70782,,,,,,
9,Car,0.33587795,2,1427.7052,324.55026,1476.1626,376.728,,,,,,
9,Car,0.2963404,2,1207.4817,321.10275,1252.3685,342.82068,,,,,,
9,Car,0.27837905,2,1197.229,314.00748,1242.8582,351.85117,,,,,,
10,Car,0.9103372,2,1666.255,342.22137,1919.9711,531.4711,,,,,,
10,Car,0.80386335,2,1126.6536,310.2621,1210.6807,371.03415,,,,,,
10,Person,0.75453514,0,138.90688,284.96262,225.76758,474.6264,,,,,,
10,Person,0.7185461,0,249.64142,250.25012,329.74194,477.7012,,,,,,
10,Car,0.5823131,2,1343.9978,321.9332,1384.7574,352.30667,,,,,,
10,Car,0.5664518,2,1359.7394,323.60553,1396.4766,356.61624,,,,,,
10,Car,0.5524415,2,1252.17,319.30484,1290.0319,345.68027,,,,,,
10,Car,0.48981127,2,1385.7286,325.48657,1435.8928,362.29892,,,,,,
10,Car,0.46900958,2,1303.9462,320.07303,1345.2635,348.41776,,,,,,
10,Car,0.43914622,2,1466.2798,324.64804,1513.3679,380.81042,,,,,,
10,Car,0.43435654,2,1387.7695,324.07608,1445.4192,370.97617,,,,,,
10,Car,0.43002498,2,1429.5321,323.62592,1511.2229,379.98633,,,,,,
10,Car,0.34079862,2,1428.5171,324.6047,1475.5602,377.04968,,,,,,
10,Car,0.3288764,2,1208.9324,320.6696,1252.2354,342.59244,,,,,,
10,Car,0.29438773,2,1199.1716,311.35916,1246.4377,347.05466,,,,,,
11,Car,0.9225733,2,1647.0609,341.33438,1919.7778,522.39386,,,,,,
11,Person,0.8225362,0,146.3226,282.67896,226.5895,473.88016,,,,,,
11,Car,0.80736184,2,1125.3363,310.03693,1210.3967,370.87253,,,,,,
11,Person,0.75706214,0,253.04,252.92342,333.27148,477.27667,,,,,,
11,Car,0.56894207,2,1344.0234,321.94998,1383.3867,352.44254,,,,,,
11,Car,0.564286,2,1361.4838,323.58426,1396.5763,356.70483,,,,,,
11,Car,0.5511119,2,1252.0331,319.32516,1291.4323,345.58432,,,,,,
11,Car,0.48787287,2,1386.056,325.56546,1436.2676,362.32278,,,,,,
11,Car,0.454847,2,1303.8788,320.2383,1344.7278,348.59503,,,,,,
11,Car,0.4370742,2,1464.9004,324.4951,1513.6471,380.93958,,,,,,
11,Car,0.43667033,2,1428.7548,324.61295,1514.561,380.97775,,,,,,
11,Car,0.42929333,2,1387.9128,324.155,1445.4365,371.07086,,,,,,
11,Car,0.34197727,2,1428.7892,324.60123,1476.765,377.15634,,,,,,
11,Car,0.30232012,2,1210.7748,320.71796,1251.8911,342.27277,,,,,,
11,Car,0.26117313,2,1200.6534,310.57132,1244.969,346.72476,,,,,,
12,Car,0.918414,2,1636.1722,339.12668,1919.9081,522.14777,,,,,,
12,Car,0.79634935,2,1124.5433,310.38638,1210.2665,371.07376,,,,,,
12,Person,0.7862667,0,152.37245,283.54633,227.65472,471.83853,,,,,,
12,Person,0.7763578,0,255.76035,252.33893,336.64072,476.3995,,,,,,
12,Car,0.58088535,2,1343.9608,321.90128,1385.3309,352.651,,,,,,
12,Car,0.5555694,2,1360.2891,323.32053,1397.2485,356.7874,,,,,,
12,Car,0.48216847,2,1253.3998,319.25156,1291.6718,345.28833,,,,,,
12,Car,0.47944537,2,1385.7324,325.4679,1436.1967,362.68854,,,,,,
12,Car,0.45928878,2,1387.8622,324.25446,1444.1338,371.30038,,,,,,
12,Car,0.45735914,2,1303.7205,320.62033,1345.4454,349.11264,,,,,,
12,Car,0.43839574,2,1464.7322,324.76068,1513.5225,381.1158,,,,,,
12,Car,0.42430285,2,1430.4211,324.85297,1514.4376,380.88968,,,,,,
12,Car,0.32494548,2,1429.9122,324.75815,1476.6924,377.09143,,,,,,
12,Car,0.29572594,2,1209.8218,321.12717,1252.1603,342.7121,,,,,,
12,Car,0.29567012,2,1201.1976,312.05185,1246.7316,346.87848,,,,,,
12,License Plate,0.29567012,2,1201.1976,312.05185,1246.7316,346.87848,Yes,0.27873644,17,0,829,491,
13,Car,0.90817195,2,1622.5562,336.4107,1919.9517,517.5083,,,,,,
13,Person,0.8024059,0,258.74792,253.95314,338.5659,473.16022,,,,,,
13,Car,0.78706145,2,1121.884,311.45694,1210.7678,372.39508,,,,,,
13,Person,0.75728685,0,159.06444,276.8209,231.99792,468.98587,,,,,,
13,Car,0.56844324,2,1344.005,321.8599,1384.4952,352.58875,,,,,,
13,Car,0.5474318,2,1361.6118,323.43478,1397.3125,356.82138,,,,,,
13,Car,0.47586742,2,1385.869,325.5511,1436.0656,362.6316,,,,,,
13,Car,0.45195937,2,1303.6447,320.57043,1345.2378,349.14096,,,,,,
13,Car,0.4463817,2,1254.3563,319.88892,1299.8398,346.89508,,,,,,
13,Car,0.44631177,2,1388.0055,324.28995,1444.0969,371.20352,,,,,,
13,Car,0.43997043,2,1463.7876,324.98538,1513.6277,381.43478,,,,,,
13,Car,0.43700168,2,1429.9419,324.95602,1514.5135,381.2844,,,,,,
13,Car,0.323969,2,1429.511,324.83478,1476.546,377.17227,,,,,,
13,Car,0.2608339,2,1212.0253,321.46555,1252.9742,342.78232,,,,,,
13,License Plate,0.2608339,2,1212.0253,321.46555,1252.9742,342.78232,Yes,0.4086421,702,345,820,398,
13,License Plate,0.2608339,2,1212.0253,321.46555,1252.9742,342.78232,Yes,0.3672499,12,0,831,498,
14,Car,0.9041614,2,1612.1449,335.35938,1919.932,513.04565,,,,,,
14,Person,0.8238043,0,265.25098,253.14633,340.674,471.86362,,,,,,
14,Car,0.79365194,2,1120.1879,310.95465,1208.9802,373.36435,,,,,,
14,Person,0.7796819,0,165.4579,268.757,237.0065,468.9019,,,,,,
14,Car,0.5663768,2,1343.967,321.95905,1384.996,352.8955,,,,,,
14,Car,0.5484674,2,1360.5408,323.3875,1397.1641,356.87732,,,,,,
14,Car,0.4774573,2,1386.3846,325.58542,1436.1223,363.0335,,,,,,
14,Car,0.47107935,2,1464.1261,324.7824,1513.712,381.31476,,,,,,
14,Car,0.46512643,2,1388.1196,324.31787,1444.5172,371.4646,,,,,,
14,Car,0.45231068,2,1254.7189,319.82623,1299.4497,346.76306,,,,,,
14,Car,0.45173052,2,1303.7205,320.6736,1345.3162,349.25446,,,,,,
14,Car,0.44218862,2,1431.0319,324.85944,1514.561,381.0632,,,,,,
14,Car,0.32955295,2,1429.6469,324.8205,1476.1273,377.0526,,,,,,
14,Car,0.26944768,2,1212.872,322.11258,1253.7188,342.97717,,,,,,
14,License Plate,0.26944768,2,1212.872,322.11258,1253.7188,342.97717,Yes,0.41857827,647,344,815,398,
14,License Plate,0.26944768,2,1212.872,322.11258,1253.7188,342.97717,Yes,0.33420274,651,347,739,393,
15,Car,0.89029914,2,1597.5822,336.15683,1916.8562,508.6724,,,,,,
15,Person,0.8454845,0,270.1208,248.9383,345.44653,469.96005,,,,,,
15,Car,0.81266195,2,1117.9757,310.6921,1207.9951,374.86426,,,,,,
15,Person,0.777343,0,168.96945,271.75876,243.15857,466.36417,,,,,,
15,Car,0.5716477,2,1343.9242,321.96313,1385.0892,352.8933,,,,,,
15,Car,0.5467797,2,1360.4624,323.35684,1397.2509,356.8819,,,,,,
15,Car,0.48232755,2,1464.6321,324.64545,1513.8217,381.30844,,,,,,
15,Car,0.47416422,2,1386.0054,325.49838,1436.413,362.83548,,,,,,
15,Car,0.4625129,2,1387.9563,324.30765,1444.6102,371.32755,,,,,,
15,Car,0.44464907,2,1430.7806,324.73804,1514.5078,380.99976,,,,,,
15,Car,0.44305286,2,1303.3081,320.68176,1345.6923,349.34784,,,,,,
15,Car,0.43369475,2,1255.0876,319.86093,1299.3584,347.11316,,,,,,
15,Car,0.33268687,2,1429.5785,324.79404,1476.7018,377.05875,,,,,,
15,Car,0.27344704,2,1214.5498,322.61588,1254.1313,343.13974,,,,,,
15,Car,0.2532015,2,1201.5118,314.84863,1245.8457,346.16397,,,,,,
15,License Plate,0.2532015,2,1201.5118,314.84863,1245.8457,346.16397,Yes,0.45676023,597,339,743,394,
15,License Plate,0.2532015,2,1201.5118,314.84863,1245.8457,346.16397,Yes,0.38437745,607,344,686,389,
15,License Plate,0.2532015,2,1201.5118,314.84863,1245.8457,346.16397,Yes,0.2899365,596,341,702,393,
16,Car,0.909088,2,1587.6006,338.43198,1913.7751,503.75977,,,,,,
16,Person,0.85508806,0,275.88174,246.37643,346.2228,469.44397,,,,,,
16,Person,0.82495064,0,174.25566,272.0892,245.95995,466.91602,,,,,,
16,Car,0.80158406,2,1117.5068,310.26453,1209.2013,374.28827,,,,,,
16,Car,0.5649563,2,1343.8324,322.00598,1385.0494,353.18558,,,,,,
16,Car,0.5418581,2,1361.7611,323.46024,1397.0844,356.93137,,,,,,
16,Car,0.48773733,2,1465.9989,324.9579,1513.6697,381.59738,,,,,,
16,Car,0.4722123,2,1385.8525,325.61893,1436.2443,362.86426,,,,,,
16,Car,0.4588446,2,1388.0204,324.42474,1444.1256,371.1483,,,,,,
16,Car,0.43822825,2,1431.1118,325.05716,1514.4237,381.42554,,,,,,
16,Car,0.43687642,2,1302.6562,320.62146,1345.0254,349.73602,,,,,,
16,Car,0.43578976,2,1255.0345,319.81796,1298.2024,347.1536,,,,,,
16,Car,0.33059278,2,1429.4271,324.8873,1475.304,377.21558,,,,,,
16,Car,0.27515227,2,1507.5308,312.97714,1568.2035,383.49335,,,,,,
16,Car,0.26141533,2,1215.5193,321.99747,1254.8364,343.13635,,,,,,
16,License Plate,0.26141533,2,1215.5193,321.99747,1254.8364,343.13635,Yes,0.49498945,546,337,670,391,
16,License Plate,0.26141533,2,1215.5193,321.99747,1254.8364,343.13635,Yes,0.3492542,552,342,653,386,
17,Car,0.90778273,2,1573.3173,336.5884,1892.1918,499.25317,,,,,,
17,Person,0.84555614,0,277.3217,245.17549,354.31625,467.91687,,,,,,
17,Person,0.81528217,0,177.66125,276.5829,252.35396,467.91165,,,,,,
17,Car,0.8062259,2,1116.9265,310.78357,1207.9242,375.6648,,,,,,
17,Car,0.5654323,2,1343.9817,321.8962,1385.1921,352.99704,,,,,,
17,Car,0.5371123,2,1359.3872,323.25742,1397.0138,356.833,,,,,,
17,Car,0.46578628,2,1459.3434,324.67773,1513.3514,381.7891,,,,,,
17,Car,0.4593622,2,1386.2963,325.3494,1436.6444,362.90854,,,,,,
17,Car,0.4557744,2,1430.1608,324.77994,1514.2941,381.38828,,,,,,
17,Car,0.45443192,2,1255.9636,319.83023,1300.4619,347.3897,,,,,,
17,Car,0.44273758,2,1388.3516,324.2703,1444.8204,371.33994,,,,,,
17,Car,0.43765783,2,1297.1204,320.98325,1343.3391,349.73825,,,,,,
17,Car,0.31660953,2,1429.1876,324.8142,1477.3184,377.3804,,,,,,
17,Car,0.30366972,2,1507.2426,312.84418,1569.8112,383.67435,,,,,,
17,License Plate,0.30366972,2,1507.2426,312.84418,1569.8112,383.67435,Yes,0.579418,542,334,683,390,
18,Car,0.90423226,2,1565.8569,335.939,1864.5679,494.34045,,,,,,
18,Car,0.81925297,2,1116.1714,311.33807,1205.3445,376.22043,,,,,,
18,Person,0.81369877,0,281.17404,251.2974,359.03378,467.9698,,,,,,
18,Person,0.80203176,0,180.92499,283.70966,257.59473,466.0924,,,,,,
18,Car,0.5749057,2,1343.9152,322.0929,1386.6553,353.17148,,,,,,
18,Car,0.542414,2,1357.306,323.35455,1396.9235,356.87424,,,,,,
18,Car,0.4856424,2,1461.5358,324.14496,1513.2598,381.54962,,,,,,
18,Car,0.48017174,2,1256.3262,319.39023,1303.1821,347.37717,,,,,,
18,Car,0.46453798,2,1388.0995,324.218,1446.073,371.50232,,,,,,
18,Car,0.4630647,2,1385.8392,325.2323,1437.0634,363.02948,,,,,,
18,Car,0.45355093,2,1430.9579,324.43826,1514.2241,380.87173,,,,,,
18,Car,0.4357072,2,1302.2627,320.72177,1346.1593,350.02765,,,,,,
18,Car,0.36167696,2,1506.0176,313.0023,1569.9749,383.99597,,,,,,
18,Car,0.3507129,2,1255.2305,318.70236,1293.3906,344.42963,,,,,,
18,Car,0.32446226,2,1428.7449,324.7154,1474.5355,376.94485,,,,,,
18,Car,0.25103593,2,989.02057,305.59824,1076.0194,342.97467,,,,,,
18,License Plate,0.25103593,2,989.02057,305.59824,1076.0194,342.97467,Yes,0.50912493,544,335,659,390,
18,License Plate,0.25103593,2,989.02057,305.59824,1076.0194,342.97467,Yes,0.3577829,549,338,636,384,
18,License Plate,0.25103593,2,989.02057,305.59824,1076.0194,342.97467,Yes,0.31306627,539,332,702,391,
19,Car,0.878925,2,1552.9303,337.13263,1846.1459,489.50018,,,,,,
19,Car,0.8411453,2,1114.8081,310.9117,1206.5597,377.09402,,,,,,
19,Person,0.8027721,0,282.06232,246.7853,371.64868,468.05084,,,,,,
19,Person,0.74352974,0,184.43138,291.3359,262.63168,468.92093,,,,,,
19,Car,0.57964987,2,1343.8372,321.9992,1386.2279,353.0906,,,,,,
19,Car,0.54206717,2,1357.5458,323.35922,1396.979,356.8583,,,,,,
19,Car,0.49534225,2,1257.1088,319.0926,1304.4019,347.43753,,,,,,
19,Car,0.47256452,2,1430.9778,324.11063,1514.2646,381.25684,,,,,,
19,Car,0.4700135,2,1458.1722,323.5984,1513.113,381.8502,,,,,,
19,Car,0.46874753,2,1385.5327,325.18243,1436.6691,362.7887,,,,,,
19,Car,0.45403308,2,1388.0645,324.1811,1445.5299,371.25888,,,,,,
19,Car,0.4475129,2,1302.2784,320.73453,1346.1545,350.19336,,,,,,
19,Car,0.43913057,2,1505.4332,313.37506,1570.2449,384.5075,,,,,,
19,Car,0.33854687,2,1505.5283,314.07867,1626.6178,386.58188,,,,,,
19,Car,0.33032605,2,1255.3276,318.09158,1294.2064,344.32297,,,,,,
19,Car,0.32464293,2,1429.2894,324.63293,1474.5333,377.02573,,,,,,
19,Car,0.27239642,2,988.8979,305.9724,1075.7448,342.50766,,,,,,
19,License Plate,0.27239642,2,988.8979,305.9724,1075.7448,342.50766,Yes,0.5975948,538,331,688,388,
20,Car,0.8870557,2,1545.366,336.39282,1826.8763,485.55148,,,,,,
20,Car,0.8279451,2,1112.8539,311.13312,1204.9237,378.22284,,,,,,
20,Person,0.79493344,0,284.97244,252.31573,372.8672,468.99014,,,,,,
20,Person,0.7754241,0,186.98059,278.9544,264.0399,466.656,,,,,,
20,Car,0.57667917,2,1343.7008,321.82574,1385.9093,352.9622,,,,,,
20,Car,0.5441805,2,1358.3928,323.18192,1397.059,356.83194,,,,,,
20,Car,0.51090586,2,1258.441,318.84677,1306.5618,347.3292,,,,,,
20,Car,0.49377504,2,1430.6255,323.76205,1514.3025,381.21002,,,,,,
20,Car,0.4676821,2,1385.6582,325.1368,1437.6122,362.97858,,,,,,
20,Car,0.45714217,2,1388.0906,324.14355,1446.7053,371.44684,,,,,,
20,Car,0.44492787,2,1302.7852,320.5707,1345.7937,349.98788,,,,,,
20,Car,0.44289932,2,1503.8618,313.3947,1574.1582,384.96497,,,,,,
20,Car,0.3860233,2,1468.513,323.26422,1513.7872,382.46487,,,,,,
20,Car,0.34262174,2,1505.4207,314.3837,1627.8911,386.73984,,,,,,
20,Car,0.32994157,2,1428.6951,324.53415,1474.6494,376.9622,,,,,,
20,Car,0.27359802,2,1255.9619,317.85583,1295.1586,343.91623,,,,,,
20,Car,0.26413,2,991.6243,305.9533,1074.184,341.8602,,,,,,
20,License Plate,0.26413,2,991.6243,305.9533,1074.184,341.8602,Yes,0.6075593,516,330,682,387,
20,License Plate,0.26413,2,991.6243,305.9533,1074.184,341.8602,Yes,0.2665172,516,333,631,380,
21,Car,0.8627324,2,1534.7424,336.76093,1804.3513,480.9998,,,,,,
21,Car,0.8169885,2,1107.3615,311.52072,1199.1511,380.99203,,,,,,
21,Person,0.8105663,0,287.31024,249.18175,372.17926,468.1072,,,,,,
21,Person,0.77001804,0,190.69193,277.68063,267.5715,466.38364,,,,,,
21,Car,0.576493,2,1343.7181,321.67264,1386.233,352.97186,,,,,,
21,Car,0.56053734,2,1358.3285,323.1502,1397.0729,356.76013,,,,,,
21,Car,0.5505079,2,1258.7455,318.71933,1307.618,347.79117,,,,,,
21,Car,0.51391727,2,1431.2316,323.38773,1514.6573,381.76752,,,,,,
21,Car,0.467066,2,1386.0118,325.1056,1436.8196,362.9568,,,,,,
21,Car,0.46052817,2,1388.4983,324.11673,1445.7228,371.38855,,,,,,
21,Car,0.45409974,2,1302.4493,320.7902,1346.0416,350.61533,,,,,,
21,Car,0.42442018,2,1501.2433,314.16232,1573.3663,385.08658,,,,,,
21,Car,0.41956517,2,1467.1375,322.78036,1514.551,383.50647,,,,,,
21,Car,0.33586058,2,1429.1978,324.45285,1473.88,377.01456,,,,,,
21,Car,0.29363927,2,1504.7322,314.6187,1625.7667,385.22656,,,,,,
21,Car,0.28150752,2,1255.975,317.6524,1298.7902,343.91174,,,,,,
21,Car,0.26795447,2,992.8902,305.93677,1072.9677,342.1326,,,,,,
21,License Plate,0.26795447,2,992.8902,305.93677,1072.9677,342.1326,Yes,0.615588,528,331,688,388,
22,Car,0.85463923,2,1525.1819,336.22092,1786.7466,478.47144,,,,,,
22,Car,0.7944958,2,1104.062,311.3788,1204.8978,383.76874,,,,,,
22,Person,0.7933355,0,290.39795,252.89151,368.68204,468.0835,,,,,,
22,Person,0.77947944,0,194.37552,278.2263,268.8872,465.99088,,,,,,
22,Car,0.5687107,2,1359.8845,322.73364,1395.9679,356.99002,,,,,,
22,Car,0.55232126,2,1344.1326,321.67688,1385.0665,352.65063,,,,,,
22,Car,0.54776055,2,1429.2305,322.64468,1513.6157,381.05304,,,,,,
22,Car,0.52049017,2,1259.746,318.16302,1305.4688,346.38217,,,,,,
22,Car,0.46925837,2,1383.7314,324.7727,1434.7148,361.09305,,,,,,
